Time,FR007:1Y,FR007:2Y,FR007:3Y,FR007:5Y,FR007:7Y,FR007:10Y,国债:1Y,国债:2Y,国债:3Y,国债:5Y,国债:7Y,国债:10Y,国开:1Y,国开:2Y,国开:3Y,国开:5Y,国开:7Y,国开:10Y,口行:1Y,口行:2Y,口行:3Y,口行:5Y,口行:7Y,口行:10Y
2015-02-03,3.3648,3.2515,3.2468,3.2427,3.3385,3.3985,3.0907,3.1432,3.2033,3.3787,3.3901,3.4533,3.7673,3.7633,3.776,3.7872,3.8485,3.8059,3.8244,3.8289,3.8304,3.9138,4.0025,4.0314
2015-02-04,3.3563,3.2677,3.2561,3.2663,3.3427,3.4146,3.0906,3.1288,3.1788,3.3697,3.3851,3.4589,3.7549,3.747,3.756,3.7939,3.8472,3.7959,3.8501,3.8509,3.8514,3.9338,4.0325,4.0803
2015-02-05,3.25,3.1948,3.2071,3.2329,3.3023,3.3575,3.0804,3.082,3.098,3.3384,3.368,3.4018,3.6697,3.6519,3.6559,3.7378,3.7776,3.721,3.825,3.8128,3.8004,3.8509,3.9625,4.0053
2015-02-06,3.2694,3.2204,3.2292,3.2423,3.3248,3.3904,3.0912,3.1066,3.1377,3.3498,3.3843,3.4325,3.6957,3.6959,3.7012,3.7663,3.8032,3.7592,3.7955,3.8169,3.8407,3.8863,3.9828,4.0142
2015-02-09,3.2336,3.1758,3.1813,3.1833,3.2675,3.3294,3.0856,3.1147,3.1536,3.328,3.358,3.4236,3.7,3.672,3.6508,3.7392,3.8119,3.7461,3.7995,3.7941,3.7708,3.8836,3.9968,4.0058
2015-02-10,3.225,3.1711,3.1702,3.1775,3.2588,3.3181,3.0932,3.1102,3.1443,3.3277,3.3453,3.4299,3.7386,3.7033,3.6658,3.7544,3.8281,3.7811,3.802,3.801,3.7409,3.8621,3.9999,4.0064
2015-02-11,3.1825,3.1211,3.1183,3.1283,3.2263,3.295,3.0928,3.1037,3.1308,3.2856,3.2982,3.3955,3.7586,3.7083,3.6385,3.7218,3.8074,3.7461,3.7802,3.7801,3.7209,3.8236,3.9609,4.0105
2015-02-12,3.1957,3.1379,3.1346,3.1496,3.2335,3.3035,3.0872,3.0947,3.1145,3.2509,3.2718,3.3865,3.7089,3.6873,3.6237,3.6951,3.7883,3.7312,3.7504,3.7636,3.7059,3.8536,3.9787,4.0105
2015-02-13,3.2036,3.1342,3.1336,3.1473,3.2464,3.3186,3.0859,3.086,3.0872,3.2167,3.2613,3.3552,3.7022,3.6731,3.5872,3.6641,3.7481,3.6743,3.7301,3.7462,3.6818,3.8339,3.9387,3.9538
2015-02-15,3.1973,3.1263,3.1244,3.1367,3.2452,3.3073,3.0656,3.066,3.0733,3.2118,3.2413,3.3625,3.69,3.6735,3.6017,3.6636,3.7381,3.6837,3.6957,3.7261,3.6668,3.8336,3.9287,3.9577
2015-02-16,3.2,3.1344,3.1319,3.1454,3.2381,3.3063,3.0801,3.0527,3.0588,3.1967,3.2206,3.3374,3.6988,3.6625,3.5572,3.6507,3.7567,3.6811,3.7252,3.6987,3.6568,3.8315,3.9,3.9156
2015-02-17,3.1994,3.1338,3.1333,3.1428,3.2358,3.3254,3.0624,3.0744,3.0948,3.1974,3.2314,3.3373,3.68,3.6625,3.5544,3.6607,3.7477,3.67,3.7064,3.6937,3.654,3.8415,3.8905,3.9056
2015-02-25,3.2688,3.1963,3.1959,3.2102,3.2986,3.3744,3.0353,3.0524,3.0764,3.1821,3.1982,3.349,3.64,3.6538,3.5778,3.6504,3.7216,3.6915,3.6506,3.6591,3.6531,3.8316,3.8682,3.9188
2015-02-26,3.3598,3.28,3.2783,3.291,3.3594,3.4373,3.0353,3.0525,3.0762,3.1934,3.2258,3.3594,3.6605,3.6846,3.6127,3.7051,3.7643,3.6651,3.6805,3.6854,3.694,3.8308,3.8882,3.8979
2015-02-27,3.381,3.2963,3.2871,3.2927,3.3769,3.4633,3.0438,3.0786,3.1142,3.2128,3.2412,3.3745,3.6382,3.6808,3.625,3.7447,3.7933,3.6726,3.6757,3.7004,3.7301,3.8216,3.8832,3.8929
2015-02-28,3.3804,3.2948,3.2856,3.2933,3.3506,3.4175,3.0396,3.0866,3.1311,3.2164,3.2257,3.3602,3.6658,3.6982,3.632,3.7321,3.8138,3.6601,3.6754,3.7004,3.7146,3.8096,3.9177,3.8929
2015-03-02,3.3914,3.2925,3.2825,3.2856,3.3563,3.4313,3.0488,3.0959,3.1428,3.233,3.2745,3.3883,3.6483,3.6907,3.6422,3.6905,3.7949,3.6949,3.6975,3.7224,3.703,3.8329,3.9181,3.8801
2015-03-03,3.43,3.3149,3.2964,3.2961,3.3567,3.4354,3.0341,3.0843,3.1364,3.2541,3.3022,3.4022,3.6857,3.7284,3.6653,3.7357,3.8669,3.75,3.7202,3.7372,3.7864,3.8541,3.9593,3.8901
2015-03-04,3.4419,3.324,3.3046,3.3029,3.3521,3.3944,3.0291,3.0928,3.1524,3.2406,3.2926,3.3869,3.67,3.7242,3.6728,3.7511,3.8793,3.75,3.7004,3.7272,3.7564,3.8741,3.9984,3.9001
2015-03-05,3.5498,3.4258,3.4092,3.4181,3.4554,3.5296,3.0518,3.1269,3.1961,3.2882,3.3427,3.4369,3.6917,3.7242,3.7204,3.791,3.9488,3.7952,3.7103,3.7316,3.8556,3.8971,4.0286,3.9446
2015-03-06,3.5948,3.4679,3.4561,3.4619,3.4952,3.5627,3.0576,3.1643,3.2515,3.3015,3.3425,3.4753,3.711,3.7502,3.7529,3.816,3.976,3.815,3.7175,3.7542,3.8935,3.9516,4.0404,4.0506
2015-03-09,3.6663,3.5438,3.5311,3.5419,3.5771,3.6302,3.0787,3.1728,3.2563,3.3327,3.3962,3.4922,3.7482,3.7986,3.8135,3.8507,3.9588,3.8402,3.746,3.7808,3.9181,4.0039,4.0495,4.0906
2015-03-10,3.6353,3.5152,3.5048,3.5063,3.5406,3.5904,3.0812,3.1837,3.2711,3.3269,3.3624,3.5228,3.7837,3.8011,3.8157,3.8563,3.9983,3.8751,3.7604,3.7709,3.8805,4.0037,4.0891,4.1255
2015-03-11,3.5298,3.401,3.3902,3.3944,3.4133,3.4688,3.0615,3.1377,3.2085,3.2969,3.3161,3.4466,3.7303,3.7482,3.7563,3.7792,3.9283,3.7752,3.7402,3.7437,3.8452,3.9752,4.0291,4.0506
2015-03-12,3.5285,3.4035,3.3818,3.3857,3.414,3.4652,3.0495,3.1288,3.2016,3.2825,3.2961,3.4412,3.7066,3.7233,3.7316,3.763,3.9281,3.7701,3.7695,3.7637,3.8652,3.9631,4.01,4.01
2015-03-13,3.5957,3.4688,3.4465,3.4544,3.471,3.5425,3.0944,3.1602,3.226,3.3305,3.3411,3.4879,3.7257,3.7528,3.7809,3.8082,3.9484,3.8228,3.7506,3.7666,3.8935,3.9846,4.0677,4.04
2015-03-16,3.7481,3.6054,3.5848,3.5906,3.5973,3.6715,3.0944,3.165,3.2356,3.3397,3.383,3.5301,3.7559,3.8038,3.8573,3.8728,4.0183,3.8902,3.7702,3.7905,3.9227,4.062,4.1285,4.1074
2015-03-17,3.6517,3.5232,3.5126,3.5111,3.5368,3.5856,3.1142,3.1675,3.2207,3.3201,3.3902,3.5428,3.7411,3.7926,3.8413,3.8951,4.0479,3.9052,3.7821,3.7957,3.9306,4.0777,4.1499,4.1402
2015-03-18,3.6591,3.5398,3.53,3.535,3.5567,3.6025,3.1042,3.1687,3.2332,3.3404,3.4101,3.5519,3.7511,3.8002,3.8537,3.9054,4.0482,3.9178,3.7602,3.7887,3.9264,4.0889,4.1505,4.1553
2015-03-19,3.5302,3.435,3.4394,3.4452,3.4894,3.5456,3.0992,3.1629,3.2267,3.3357,3.4051,3.5348,3.7409,3.7842,3.8314,3.9075,4.0675,3.9014,3.7601,3.7873,3.9564,4.1037,4.1705,4.1808
2015-03-20,3.4188,3.3565,3.3609,3.3735,3.419,3.4594,3.102,3.1589,3.2157,3.2943,3.371,3.4958,3.7258,3.7495,3.7749,3.8634,4.0372,3.8654,3.76,3.7525,3.9018,4.0516,4.1405,4.1515
2015-03-23,3.4448,3.3829,3.3971,3.4206,3.4482,3.5063,3.1032,3.1745,3.2458,3.3029,3.3976,3.4933,3.7504,3.774,3.8253,3.9083,4.0224,3.9129,3.8026,3.9247,3.9583,4.066,4.1717,4.1808
2015-03-24,3.4131,3.3694,3.3817,3.4144,3.4575,3.5073,3.1031,3.1734,3.2487,3.3086,3.4079,3.4841,3.7706,3.7952,3.8616,3.9809,4.0724,3.9357,3.7748,3.9365,3.9815,4.1119,4.2235,4.241
2015-03-25,3.4081,3.3685,3.3865,3.4362,3.4604,3.5281,3.1183,3.1775,3.2367,3.3254,3.4066,3.5037,3.7586,3.8033,3.8844,3.9856,4.0924,3.953,3.7615,3.9415,4.0138,4.1524,4.2337,4.2572
2015-03-26,3.515,3.4858,3.5088,3.5829,3.6144,3.6696,3.1483,3.1929,3.2376,3.3799,3.4934,3.544,3.776,3.8717,4.0071,4.0779,4.1624,4.0354,3.7669,3.979,4.0838,4.2232,4.3087,4.3207
2015-03-27,3.5323,3.5117,3.5429,3.6231,3.6475,3.6971,3.1833,3.215,3.2466,3.4271,3.4838,3.5678,3.7936,3.8854,4.0313,4.1037,4.1634,4.0854,3.7874,4.0181,4.1463,4.2584,4.3507,4.3607
2015-03-30,3.5679,3.5579,3.5952,3.6904,3.7121,3.7648,3.1833,3.23,3.2766,3.4526,3.532,3.5849,3.8885,3.9956,4.1558,4.2016,4.2161,4.1606,4.0302,4.1711,4.2091,4.3094,4.3927,4.4121
2015-03-31,3.5659,3.5571,3.5911,3.6756,3.7096,3.76,3.2236,3.2651,3.3066,3.4625,3.6047,3.6483,3.97,4.0732,4.218,4.2915,4.3971,4.2655,4.0611,4.2136,4.2829,4.3511,4.4043,4.4839
2015-04-01,3.38,3.38,3.4285,3.5221,3.5596,3.6223,3.2186,3.2552,3.2917,3.4525,3.5475,3.5997,3.8856,3.9812,4.1153,4.1772,4.3461,4.1606,4.0415,4.1942,4.2632,4.2902,4.3089,4.4076
2015-04-02,3.3296,3.3294,3.3621,3.4398,3.491,3.5504,3.1743,3.2176,3.2609,3.4113,3.502,3.5438,3.8459,3.9065,3.9976,4.0949,4.257,4.1006,3.9401,4.0996,4.1637,4.2125,4.277,4.3576
2015-04-03,3.2771,3.2827,3.3218,3.4221,3.4629,3.5294,3.1753,3.2181,3.261,3.4013,3.556,3.572,3.8342,3.8982,3.9996,4.1106,4.2483,4.1455,3.939,4.0696,4.1674,4.2273,4.277,4.3676
2015-04-07,3.1803,3.2067,3.2606,3.3808,3.418,3.488,3.1801,3.2282,3.2764,3.4549,3.5579,3.5987,3.8256,3.9246,4.0493,4.1392,4.2589,4.2007,3.8933,4.0586,4.1897,4.2586,4.366,4.4041
2015-04-08,3.1656,3.2038,3.2644,3.3992,3.4464,3.5198,3.1802,3.2411,3.302,3.4749,3.6486,3.6938,3.8112,3.9201,4.0402,4.1505,4.3089,4.2408,3.8472,4.0441,4.2125,4.3073,4.4061,4.4319
2015-04-09,3.0981,3.1475,3.2083,3.345,3.3938,3.4475,3.1202,3.1991,3.2779,3.4671,3.6547,3.704,3.7521,3.8745,3.9969,4.1264,4.2982,4.197,3.8225,4.0308,4.2027,4.3027,4.4024,4.4333
2015-04-10,3.0835,3.1156,3.1783,3.3029,3.3598,3.4173,3.1602,3.2085,3.2571,3.4695,3.6389,3.6947,3.7045,3.8383,3.9763,4.1125,4.3073,4.1957,3.7832,3.9842,4.1421,4.2955,4.4033,4.4437
2015-04-13,3.0981,3.1231,3.1782,3.2841,3.3489,3.4032,3.1602,3.219,3.2779,3.467,3.5864,3.6685,3.7055,3.8133,3.9283,4.0647,4.3206,4.1584,3.752,4.0119,4.1164,4.2811,4.4034,4.4063
2015-04-14,3.0785,3.0957,3.1485,3.2639,3.3261,3.3817,3.1302,3.166,3.2023,3.4744,3.5624,3.6211,3.7151,3.8164,3.9018,4.0434,4.248,4.1309,3.7171,3.9665,4.0486,4.1606,4.3207,4.3363
2015-04-15,3.0128,3.0283,3.073,3.1669,3.2458,3.2948,3.1002,3.1412,3.1827,3.417,3.541,3.5954,3.7056,3.7945,3.8635,3.9815,4.193,4.0755,3.724,3.9478,4.0063,4.1306,4.2807,4.3337
2015-04-16,3.0104,3.0229,3.0694,3.1522,3.2233,3.2741,3.0729,3.1358,3.1988,3.4207,3.5329,3.56,3.6614,3.77,3.8585,3.9448,4.1687,4.071,3.6761,3.927,4.0024,4.101,4.2507,4.3159
2015-04-17,3.0071,3.0194,3.07,3.1625,3.2323,3.2842,3.1628,3.1946,3.2273,3.3977,3.5307,3.5627,3.6439,3.7488,3.8395,3.9569,4.1689,4.0759,3.6628,3.9246,4.0138,4.116,4.2435,4.2932
2015-04-20,2.7536,2.777,2.8363,2.9616,3.029,3.0758,3.0872,3.1192,3.1526,3.3165,3.4094,3.4554,3.477,3.6153,3.7305,3.8371,4.0587,3.9611,3.5124,3.7926,3.8912,3.9813,4.1097,4.1595
2015-04-21,2.6459,2.6946,2.7648,2.9201,2.9896,3.0391,3.0092,3.0629,3.1193,3.2857,3.357,3.4055,3.3474,3.5005,3.6474,3.8101,3.9959,3.7947,3.4358,3.7103,3.8006,3.9324,4.0447,4.0509
2015-04-22,2.6798,2.7304,2.8238,2.9846,3.0358,3.0827,3.0152,3.0783,3.145,3.2891,3.3776,3.4052,3.3286,3.5897,3.6268,3.8393,4.0353,3.8201,3.3858,3.7935,3.8517,3.973,4.0713,4.0749
2015-04-23,2.7004,2.7427,2.8368,3.0146,3.064,3.1104,2.9713,3.0931,3.2109,3.2936,3.4118,3.4151,3.3164,3.6098,3.6838,3.9043,4.0544,3.8199,3.3221,3.7815,3.8718,3.9816,4.0913,4.1103
2015-04-24,2.6806,2.7269,2.8291,3.0221,3.0673,3.114,2.9276,3.0838,3.2255,3.3075,3.42,3.4454,3.3574,3.6462,3.7117,3.9043,4.0841,3.8503,3.3506,3.8259,3.9244,4.0358,4.125,4.208
2015-04-27,2.5654,2.5993,2.6902,2.8791,2.9584,3.0034,2.8663,3.0224,3.1722,3.274,3.3712,3.3952,3.3382,3.6027,3.6422,3.8343,4.0908,3.7899,3.3384,3.7907,3.9043,3.9895,4.1507,4.2066
2015-04-28,2.5454,2.5747,2.6554,2.8198,2.8974,2.9513,2.8266,3.0108,3.1735,3.2623,3.3512,3.3804,3.3262,3.599,3.6449,3.7843,4.1245,3.8001,3.3187,3.7751,3.8919,3.9771,4.1807,4.1862
2015-04-29,2.5789,2.6079,2.6881,2.8552,2.9333,2.9967,2.8267,3.0048,3.1664,3.2581,3.3617,3.4,3.3167,3.6035,3.6525,3.7643,4.1194,3.7947,3.3287,3.7851,3.913,4.0058,4.1825,4.1904
2015-04-30,2.5338,2.5623,2.6435,2.8,2.8969,2.9671,2.694,2.9479,3.1561,3.2533,3.3503,3.3503,3.3203,3.59,3.6286,3.7243,4.1175,3.7656,3.3317,3.7707,3.8656,3.9684,4.1625,4.1719
2015-05-04,2.5061,2.5391,2.6222,2.7808,2.8634,2.9306,2.7296,2.9425,3.1421,3.2656,3.3516,3.3804,3.3208,3.5864,3.6355,3.7299,4.1181,3.7902,3.3289,3.771,3.8612,3.9688,4.1475,4.1515
2015-05-05,2.5371,2.5701,2.6567,2.8492,2.925,2.9938,2.7278,2.952,3.1496,3.2599,3.3623,3.4006,3.3166,3.596,3.6594,3.7654,4.1473,3.8252,3.3226,3.7356,3.8706,3.9885,4.1705,4.1711
2015-05-06,2.596,2.6316,2.7263,2.9153,2.9744,3.0585,2.708,2.9396,3.1516,3.2788,3.4324,3.456,3.3069,3.6034,3.681,3.8011,4.1681,3.8501,3.3181,3.7338,3.8913,4.0148,4.1931,4.2011
2015-05-07,2.5591,2.5902,2.6838,2.8833,2.9574,3.0479,2.6912,2.9164,3.1273,3.2828,3.44,3.4401,3.2413,3.5752,3.6562,3.7916,4.1293,3.8377,3.2807,3.7003,3.8562,3.9729,4.1932,4.2021
2015-05-08,2.4977,2.5367,2.6367,2.84,2.9131,2.9858,2.6821,2.8935,3.0917,3.2484,3.4002,3.3703,3.1918,3.5198,3.6,3.7301,4.109,3.8152,3.1922,3.6351,3.8086,3.9436,4.1597,4.1862
2015-05-11,2.4409,2.4947,2.5991,2.8138,2.895,2.98,2.6562,2.8605,3.0523,3.217,3.41,3.3752,2.9629,3.4135,3.5812,3.7337,4.1092,3.8303,3.0021,3.4806,3.7348,3.917,4.1604,4.1633
2015-05-12,2.3429,2.4114,2.532,2.7859,2.8715,2.9713,2.5691,2.7899,2.9941,3.1677,3.41,3.4002,2.8384,3.2978,3.481,3.6859,4.0404,3.8703,2.8028,3.309,3.6124,3.8277,4.1208,4.143
2015-05-13,2.2583,2.3168,2.4273,2.6593,2.76,2.8473,2.4501,2.7139,2.9361,3.0637,3.3914,3.4002,2.6614,3.1554,3.3761,3.5611,3.9689,3.8603,2.7047,3.1952,3.4832,3.7293,4.0109,4.0458
2015-05-14,2.2107,2.2769,2.3777,2.6223,2.7173,2.8056,2.3557,2.6248,2.8524,2.9869,3.3672,3.3803,2.6143,3.1096,3.3331,3.5321,3.9264,3.8604,2.5671,3.1437,3.4419,3.6165,3.9266,3.9645
2015-05-15,2.2048,2.2664,2.3721,2.6121,2.7358,2.8327,2.344,2.5626,2.7681,3.0508,3.3559,3.3907,2.5572,3.0867,3.3559,3.5743,3.934,3.8756,2.5343,3.117,3.4195,3.6462,3.9451,3.9818
2015-05-18,2.2667,2.3287,2.4432,2.6924,2.7735,2.8541,2.374,2.5985,2.8204,3.082,3.3586,3.4109,2.6363,3.1293,3.4108,3.6354,3.9653,3.9004,2.624,3.1666,3.4612,3.6806,3.9677,3.9804
2015-05-19,2.3111,2.3819,2.5089,2.7663,2.8517,2.9404,2.4574,2.6794,2.8995,3.1007,3.3746,3.4311,2.7247,3.1898,3.4453,3.7022,4.0053,3.9679,2.7317,3.2388,3.5159,3.7791,4.0227,4.0329
2015-05-20,2.2909,2.3663,2.4971,2.7457,2.8426,2.9304,2.4391,2.6438,2.8494,3.1197,3.3918,3.4282,2.7082,3.1708,3.4188,3.6883,4.0053,3.9554,2.7324,3.2329,3.4888,3.7712,4.0243,4.0546
2015-05-21,2.3223,2.4002,2.5259,2.7794,2.8573,2.9402,2.4373,2.6416,2.8446,3.1151,3.3874,3.4257,2.7239,3.1897,3.4437,3.7087,4.0015,3.9804,2.735,3.2542,3.52,3.7702,4.0393,4.0872
2015-05-22,2.3052,2.3904,2.5102,2.7673,2.8231,2.9256,2.3822,2.6078,2.8293,3.1538,3.3723,3.416,2.7024,3.1719,3.4381,3.7052,4.0175,3.9718,2.7191,3.2388,3.5015,3.7519,4.0537,4.1086
2015-05-25,2.3578,2.4367,2.5568,2.8135,2.8758,2.9825,2.2462,2.5413,2.8389,3.1707,3.3874,3.431,2.6532,3.1609,3.4612,3.7205,4.0118,3.9917,2.7115,3.3283,3.4826,3.7686,4.0461,4.1008
2015-05-26,2.4029,2.4919,2.6104,2.8914,2.9608,3.0506,2.0338,2.4745,2.895,3.1997,3.4597,3.5214,2.7014,3.2178,3.5271,3.8259,4.0799,4.0541,2.6864,3.3572,3.5684,3.8422,4.1128,4.1594
2015-05-27,2.3877,2.4696,2.5879,2.8708,3.0017,3.1175,1.8707,2.397,2.8766,3.1597,3.485,3.5055,2.6485,3.1803,3.5076,3.803,4.0964,4.0704,2.6655,3.3483,3.5691,3.8478,4.1276,4.132
2015-05-28,2.4336,2.5153,2.6393,2.92,3.04,3.1521,1.9369,2.4314,2.9029,3.3171,3.5874,3.5652,2.6773,3.2042,3.5479,3.8273,4.1101,4.1132,2.7114,3.381,3.588,3.8337,4.1583,4.1916
2015-05-29,2.4315,2.5161,2.6374,2.9113,3.0209,3.131,1.9387,2.4457,2.9196,3.2924,3.5831,3.5954,2.652,3.1971,3.5576,3.8385,4.1349,4.0955,2.7307,3.4101,3.6332,3.866,4.1586,4.1859
2015-06-01,2.4064,2.4943,2.6214,2.8958,2.9677,3.0561,1.9947,2.4763,2.924,3.3434,3.6243,3.6404,2.7092,3.261,3.6061,3.8737,4.1426,4.1255,2.7362,3.4269,3.7032,3.8839,4.2005,4.2137
2015-06-02,2.3729,2.457,2.5679,2.8185,2.9131,2.9981,1.9651,2.4482,2.8957,3.2809,3.566,3.588,2.7112,3.228,3.5399,3.7987,4.0763,4.0916,2.7063,3.3652,3.6157,3.8739,4.1328,4.1545
2015-06-03,2.4078,2.4913,2.6013,2.8543,2.9294,3.009,1.9356,2.4302,2.8868,3.2647,3.562,3.6111,2.7018,3.2394,3.5524,3.8084,4.0699,4.0706,2.7118,3.3452,3.5922,3.8576,4.1296,4.1406
2015-06-04,2.4525,2.5221,2.6106,2.8719,2.9723,3.07,1.8813,2.4008,2.8782,3.2512,3.5419,3.5912,2.6596,3.2252,3.5485,3.816,4.0992,4.0655,2.7019,3.3431,3.5753,3.8304,4.1504,4.1608
2015-06-05,2.3785,2.4596,2.5652,2.8225,2.9391,3.0465,1.8763,2.3931,2.8672,3.2418,3.5273,3.5814,2.6701,3.2237,3.5271,3.7913,4.0602,4.0432,2.6888,3.3924,3.6034,3.8534,4.1204,4.1448
2015-06-08,2.3636,2.4448,2.5564,2.8098,2.9429,3.0402,1.8576,2.3824,2.8603,3.2459,3.5116,3.5613,2.6794,3.2541,3.5206,3.7922,4.0552,4.0507,2.7036,3.403,3.5694,3.8671,4.1252,4.1448
2015-06-09,2.3746,2.4552,2.5579,2.8196,2.9367,3.0478,1.7786,2.3442,2.8572,3.2453,3.5014,3.5565,2.6615,3.2819,3.532,3.793,4.0502,4.0456,2.7259,3.3763,3.58,3.8393,4.1202,4.1316
2015-06-10,2.4157,2.4901,2.5879,2.8438,2.9409,3.045,1.7097,2.325,2.88,3.2527,3.5181,3.5912,2.646,3.2891,3.5608,3.8284,4.0713,4.0657,2.726,3.3882,3.5956,3.8594,4.1244,4.1608
2015-06-11,2.425,2.4973,2.5964,2.8619,2.9642,3.0718,1.7103,2.3379,2.9023,3.2733,3.5462,3.6197,2.6616,3.3015,3.5741,3.8279,4.0702,4.0707,2.7553,3.3519,3.5978,3.8806,4.1183,4.1627
2015-06-12,2.4267,2.4974,2.6008,2.8588,2.9533,3.0468,1.687,2.3278,2.9018,3.2518,3.5404,3.6226,2.6773,3.2585,3.562,3.8403,4.0802,4.0759,2.7258,3.3082,3.6193,3.9219,4.1283,4.1716
2015-06-15,2.5124,2.5734,2.6725,2.9241,3.0137,3.1079,1.6482,2.3263,2.9282,3.2833,3.5769,3.6681,2.7112,3.3399,3.5975,3.8834,4.1108,4.1266,2.773,3.4068,3.6297,3.8946,4.1712,4.224
2015-06-16,2.515,2.5803,2.6702,2.9025,3.0093,3.0968,1.6407,2.3326,2.9342,3.2756,3.5394,3.6099,2.7073,3.3737,3.582,3.8715,4.114,4.0908,2.7203,3.4269,3.5708,3.9046,4.1212,4.1888
2015-06-17,2.5567,2.6167,2.6798,2.9231,3.0292,3.1288,1.689,2.3643,2.9468,3.2737,3.5296,3.6052,2.7213,3.3907,3.6049,3.8809,4.1093,4.1012,2.737,3.4601,3.612,3.8995,4.1605,4.2051
2015-06-18,2.5292,2.5811,2.6514,2.8871,3.0119,3.1048,1.7044,2.3682,2.8998,3.2044,3.4926,3.573,2.7163,3.3854,3.5678,3.829,4.0607,4.0784,2.7488,3.4794,3.6164,3.8895,4.1102,4.1671
2015-06-19,2.5439,2.5927,2.6516,2.8973,2.99,3.0792,1.7494,2.3287,2.8662,3.1853,3.5115,3.5825,2.7282,3.3963,3.5979,3.8507,4.0807,4.071,2.7509,3.4895,3.6377,3.9196,4.1302,4.1561
2015-06-23,2.5963,2.6363,2.6883,2.9292,3.0267,3.1317,1.7159,2.3244,2.857,3.1923,3.528,3.6054,2.7485,3.4297,3.6577,3.9046,4.1062,4.1175,2.7557,3.5011,3.6594,3.9425,4.138,4.1855
2015-06-24,2.6157,2.6452,2.7038,2.9294,3.0223,3.125,1.7165,2.329,2.8687,3.2127,3.5318,3.6079,2.7626,3.4328,3.6544,3.8948,4.1126,4.1135,2.8062,3.5206,3.6803,3.9325,4.1282,4.1726
2015-06-25,2.5219,2.565,2.6347,2.8942,2.9738,3.0864,1.7128,2.3252,2.8699,3.2129,3.5317,3.6028,2.7509,3.4825,3.6102,3.8788,4.1094,4.1099,2.8035,3.5689,3.6416,3.9286,4.1511,4.1744
2015-06-26,2.5103,2.55,2.6188,2.87,2.9718,3.0843,1.7628,2.3226,2.8662,3.2134,3.5322,3.608,2.8029,3.4877,3.5902,3.8756,4.1184,4.0961,2.7931,3.5637,3.6184,3.9304,4.1433,4.1585
2015-06-29,2.4417,2.5024,2.5768,2.8452,2.9485,3.0632,1.7528,2.327,2.8859,3.2278,3.5307,3.603,2.7861,3.4573,3.5616,3.8891,4.0937,4.0873,2.7786,3.5568,3.6029,3.9111,4.1387,4.1889
2015-06-30,2.3838,2.4492,2.5333,2.8144,2.9392,3.0377,1.7378,2.343,2.8973,3.2084,3.5338,3.5976,2.7779,3.4384,3.5496,3.8931,4.137,4.0917,2.8061,3.5575,3.5975,3.9211,4.1639,4.187
2015-07-01,2.4413,2.4992,2.5933,2.8539,2.9652,3.0531,1.7378,2.3517,2.8917,3.1678,3.5464,3.6127,2.7676,3.4496,3.5212,3.9002,4.1372,4.0987,2.7763,3.5622,3.627,3.8706,4.159,4.1853
2015-07-02,2.4794,2.5303,2.6201,2.8717,2.9683,3.0675,1.7745,2.3481,2.8785,3.1822,3.5639,3.6223,2.759,3.4547,3.5403,3.9319,4.1296,4.1212,2.8543,3.5946,3.6323,3.9106,4.1626,4.1986
2015-07-03,2.4775,2.5222,2.6011,2.8486,2.9658,3.0788,1.774,2.3613,2.8843,3.1587,3.5252,3.5719,2.7542,3.448,3.5318,3.9133,4.1282,4.0863,2.8242,3.5343,3.6302,3.9306,4.1526,4.1595
2015-07-06,2.415,2.4719,2.5525,2.8025,2.9292,3.0404,1.7455,2.3164,2.8328,3.1125,3.4527,3.4917,2.7173,3.3821,3.4465,3.8253,4.063,4.0213,2.7868,3.4731,3.5432,3.8747,4.0786,4.1218
2015-07-07,2.3991,2.4439,2.5221,2.7483,2.8656,2.9675,1.9155,2.3714,2.8252,3.1321,3.4151,3.4361,2.6905,3.3394,3.3559,3.7472,3.9913,3.9164,2.7752,3.4361,3.4941,3.8108,4.0613,4.0465
2015-07-08,2.45,2.4806,2.5375,2.7681,2.8919,2.9888,2.2655,2.5534,2.8402,3.1249,3.4481,3.4307,2.7045,3.389,3.4411,3.6941,4.0512,3.8814,2.7801,3.4541,3.4841,3.7726,4.0288,4.0028
2015-07-09,2.455,2.4977,2.5594,2.7603,2.8942,2.9964,2.2655,2.5407,2.8148,3.1061,3.4399,3.4358,2.7181,3.4059,3.4611,3.6714,4.0317,3.9215,2.8435,3.4845,3.5137,3.7853,4.057,4.0545
2015-07-10,2.4581,2.5061,2.5706,2.7756,2.8821,2.9658,2.3555,2.5895,2.8226,3.1226,3.4698,3.4885,2.7401,3.4318,3.4812,3.7022,4.0742,3.9816,2.8336,3.4782,3.5369,3.8149,4.1005,4.1083
2015-07-13,2.4786,2.53,2.5961,2.8001,2.9051,2.9894,2.4455,2.6425,2.8391,3.1448,3.4741,3.5014,2.7354,3.4254,3.4919,3.7599,4.0858,4.0016,2.8692,3.5188,3.5743,3.8397,4.1089,4.1393
2015-07-14,2.5714,2.6188,2.6836,2.8944,2.9936,3.08,2.4486,2.6482,2.8475,3.1711,3.5016,3.5341,2.7336,3.4422,3.5173,3.8082,4.0834,4.0466,2.8723,3.5488,3.6043,3.8488,4.1364,4.1651
